name,0_6,7_10,11_18,19_23
상도2동,57.21658986,51.04032258,43.36693548,53.81935484
상도3동,57.21658986,51.04032258,43.36693548,53.81935484
상도4동,57.21658986,51.04032258,43.36693548,53.81935484
상봉1동,54.18894009,51.85483871,41.88306452,50.58709677
상봉2동,54.18894009,51.85483871,41.88306452,50.58709677
상암동,66.56221198,58.17741935,45.875,60.36129032
상일동,62.55299539,57.72580645,42.25403226,55.20645161
서강동,55.14746544,51.77419355,43.62096774,51.4516129
서교동,55.14746544,51.77419355,43.62096774,51.4516129
서림동,57.21658986,51.04032258,43.36693548,53.81935484
서빙고동,55.77419355,51.25806452,42.69354839,52.33548387
서원동,57.21658986,51.04032258,43.36693548,53.81935484
서초1동,60.71889401,52.83870968,43.36693548,55.10322581
서초2동,60.71889401,52.83870968,43.36693548,55.10322581
서초3동,71.10599078,62.42741935,49.23387097,65.93548387
서초4동,60.71889401,52.83870968,43.36693548,55.10322581
석관동,65.70967742,57.79032258,47.06451613,61.25806452
석촌동,58.42396313,52.44354839,42.16129032,53.12258065
성내1동,56.05069124,52.38709677,42.3266129,51.15483871
성내2동,56.05069124,52.38709677,42.3266129,51.15483871
성내3동,62.55299539,57.72580645,42.25403226,55.20645161
성북동,62.39170507,58.96774194,47.14516129,57.83870968
성산1동,61.31797235,54.12096774,45.49596774,58.36129032
성산2동,61.31797235,54.12096774,45.49596774,58.36129032
성수1가1동,55.77419355,51.25806452,42.69758065,52.33548387
성수1가2동,55.77419355,51.25806452,42.69758065,52.33548387
성수2가1동,55.77419355,51.25806452,42.69758065,52.33548387
성수2가3동,55.77419355,51.25806452,42.69758065,52.33548387
성현동,57.21658986,51.04032258,43.36693548,53.81935484
세곡동,58.42396313,52.44354839,42.16129032,53.12258065
소공동,62.39170507,58.96774194,47.14516129,57.83870968
송정동,55.77419355,51.25806452,42.69758065,52.33548387
송중동,65.70967742,57.79032258,47.06451613,61.25806452
송천동,65.70967742,57.79032258,47.06451613,61.25806452
송파1동,58.42396313,52.44354839,42.16129032,53.12258065
송파2동,58.42396313,52.44354839,42.16129032,53.12258065
수궁동,62.47004608,54.20967742,44.16532258,58.51612903
수색동,66.56221198,58.17741935,45.875,60.36129032
수서동,58.42396313,52.44354839,42.16129032,53.12258065
수유1동,60.75115207,57.44354839,50.11290323,59.22580645
수유2동,65.70967742,57.79032258,47.06451613,61.25806452
수유3동,65.70967742,57.79032258,47.06451613,61.25806452
숭인1동,62.39170507,58.96774194,47.14516129,57.83870968
숭인2동,54.10599078,51.07258065,41.89112903,50.57419355
시흥1동,62.75576037,57.03225806,48.5483871,60.49032258
시흥2동,55.38248848,49.58870968,43.78629032,53.43870968
시흥3동,55.38248848,49.58870968,43.78629032,53.43870968
시흥4동,55.38248848,49.58870968,43.78629032,53.43870968
시흥5동,55.38248848,49.58870968,43.78629032,53.43870968
신길1동,57.21658986,51.04032258,43.36693548,53.81935484
신길3동,57.21658986,51.04032258,43.36693548,53.81935484
신길4동,57.21658986,51.04032258,43.36693548,53.81935484
신길5동,57.21658986,51.04032258,43.36693548,53.81935484
신길6동,57.21658986,51.04032258,43.36693548,53.81935484
신길7동,57.21658986,51.04032258,43.36693548,53.81935484
신내1동,75.02304147,61.99193548,43.68548387,66.77419355
신내2동,75.02304147,61.99193548,43.68548387,66.77419355
신당동,62.39170507,58.96774194,47.14516129,57.83870968
