경도,위도,다발지역폴리곤
126.8428188,35.21313162,"{""type"":""Polygon"",""coordinates"":[[[126.84461547,35.21293041],[126.84458095,35.21264276],[126.84447871,35.21236616],[126.84431269,35.21211124],[126.84408925,35.2118878],[126.843817,35.21170443],[126.84350638,35.21156818],[126.84316935,35.21148427],[126.84281884,35.21145594],[126.84246834,35.21148427],[126.8421313,35.21156818],[126.84182069,35.21170443],[126.84154843,35.2118878],[126.841325,35.21211124],[126.84115897,35.21236616],[126.84105673,35.21264276],[126.84102221,35.21293041],[126.84105673,35.21321807],[126.84115897,35.21349466],[126.841325,35.21374958],[126.84154843,35.21397301],[126.84182069,35.21415638],[126.8421313,35.21429263],[126.84246834,35.21437653],[126.84281884,35.21440486],[126.84316935,35.21437653],[126.84350638,35.21429263],[126.843817,35.21415638],[126.84408925,35.21397301],[126.84431269,35.21374958],[126.84447871,35.21349466],[126.84458095,35.21321807],[126.84461547,35.21293041]]]}"
126.806413,35.17944644,"{""type"":""Polygon"",""coordinates"":[[[126.80820964,35.17924564],[126.80817512,35.17895787],[126.80807288,35.17868115],[126.80790686,35.17842613],[126.80768342,35.1782026],[126.80741117,35.17801915],[126.80710055,35.17788284],[126.80676352,35.1777989],[126.80641301,35.17777055],[126.80606251,35.1777989],[126.80572547,35.17788284],[126.80541486,35.17801915],[126.8051426,35.1782026],[126.80491917,35.17842613],[126.80475314,35.17868115],[126.8046509,35.17895787],[126.80461638,35.17924564],[126.8046509,35.17953342],[126.80475314,35.17981013],[126.80491917,35.18006515],[126.8051426,35.18028868],[126.80541486,35.18047212],[126.80572547,35.18060843],[126.80606251,35.18069237],[126.80641301,35.18072071],[126.80676352,35.18069237],[126.80710055,35.18060843],[126.80741117,35.18047212],[126.80768342,35.18028868],[126.80790686,35.18006515],[126.80807288,35.17981013],[126.80817512,35.17953342],[126.80820964,35.17924564]]]}"
127.333199,36.33260837,"{""type"":""Polygon"",""coordinates"":[[[127.33499566,36.33239315],[127.33496114,36.33210955],[127.3348589,36.33183685],[127.33469288,36.33158553],[127.33446944,36.33136524],[127.33419719,36.33118446],[127.33388657,36.33105012],[127.33354954,36.3309674],[127.33319903,36.33093947],[127.33284853,36.3309674],[127.33251149,36.33105012],[127.33220088,36.33118446],[127.33192862,36.33136524],[127.33170519,36.33158553],[127.33153916,36.33183685],[127.33143693,36.33210955],[127.3314024,36.33239315],[127.33143693,36.33267675],[127.33153916,36.33294944],[127.33170519,36.33320076],[127.33192862,36.33342104],[127.33220088,36.33360182],[127.33251149,36.33373615],[127.33284853,36.33381887],[127.33319903,36.3338468],[127.33354954,36.33381887],[127.33388657,36.33373615],[127.33419719,36.33360182],[127.33446944,36.33342104],[127.33469288,36.33320076],[127.3348589,36.33294944],[127.33496114,36.33267675],[127.33499566,36.33239315]]]}"
127.3095009,36.28385789,"{""type"":""Polygon"",""coordinates"":[[[127.31129754,36.28364328],[127.31126302,36.2833595],[127.31116078,36.28308663],[127.31099475,36.28283515],[127.31077132,36.28261472],[127.31049906,36.28243382],[127.31018845,36.2822994],[127.30985141,36.28221663],[127.30950091,36.28218868],[127.3091504,36.28221663],[127.30881337,36.2822994],[127.30850275,36.28243382],[127.3082305,36.28261472],[127.30800706,36.28283515],[127.30784104,36.28308663],[127.3077388,36.2833595],[127.30770428,36.28364328],[127.3077388,36.28392705],[127.30784104,36.28419992],[127.30800706,36.2844514],[127.3082305,36.28467182],[127.30850275,36.28485271],[127.30881337,36.28498713],[127.3091504,36.2850699],[127.30950091,36.28509785],[127.30985141,36.2850699],[127.31018845,36.28498713],[127.31049906,36.28485271],[127.31077132,36.28467182],[127.31099475,36.2844514],[127.31116078,36.28419992],[127.31126302,36.28392705],[127.31129754,36.28364328]]]}"
127.3242649,36.37635647,"{""type"":""Polygon"",""coordinates"":[[[127.32606148,36.3761407],[127.32602696,36.37585726],[127.32592472,36.37558472],[127.3257587,36.37533354],[127.32553526,36.37511337],[127.32526301,36.37493269],[127.32495239,36.37479843],[127.32461536,36.37471576],[127.32426485,36.37468784],[127.32391435,36.37471576],[127.32357731,36.37479843],[127.3232667,36.37493269],[127.32299444,36.37511337],[127.32277101,36.37533354],[127.32260498,36.37558472],[127.32250274,36.37585726],[127.32246822,36.3761407],[127.32250274,36.37642413],[127.32260498,36.37669668],[127.32277101,36.37694785],[127.32299444,36.37716801],[127.3232667,36.37734869],[127.32357731,36.37748294],[127.32391435,36.37756561],[127.32426485,36.37759353],[127.32461536,36.37756561],[127.32495239,36.37748294],[127.32526301,36.37734869],[127.32553526,36.37716801],[127.3257587,36.37694785],[127.32592472,36.37669668],[127.32602696,36.37642413],[127.32606148,36.3761407]]]}"
126.9732133,37.29805994,"{""type"":""Polygon"",""coordinates"":[[[126.97500989,37.29783256],[126.97497537,37.29755254],[126.97487313,37.29728329],[126.9747071,37.29703515],[126.97448367,37.29681764],[126.97421141,37.29663914],[126.9739008,37.29650651],[126.97356377,37.29642483],[126.97321326,37.29639725],[126.97286276,37.29642483],[126.97252572,37.29650651],[126.97221511,37.29663914],[126.97194285,37.29681764],[126.97171942,37.29703515],[126.97155339,37.29728329],[126.97145115,37.29755254],[126.97141663,37.29783256],[126.97145115,37.29811257],[126.97155339,37.29838182],[126.97171942,37.29862996],[126.97194285,37.29884746],[126.97221511,37.29902595],[126.97252572,37.29915858],[126.97286276,37.29924026],[126.97321326,37.29926784],[126.97356377,37.29924026],[126.9739008,37.29915858],[126.97421141,37.29902595],[126.97448367,37.29884746],[126.9747071,37.29862996],[126.97487313,37.29838182],[126.97497537,37.29811257],[126.97500989,37.29783256]]]}"
127.0317532,37.24533112,"{""type"":""Polygon"",""coordinates"":[[[127.0335498,37.24510441],[127.03351528,37.2448242],[127.03341304,37.24455476],[127.03324701,37.24430644],[127.03302358,37.24408878],[127.03275133,37.24391015],[127.03244071,37.24377742],[127.03210368,37.24369569],[127.03175317,37.24366809],[127.03140267,37.24369569],[127.03106563,37.24377742],[127.03075502,37.24391015],[127.03048276,37.24408878],[127.03025933,37.24430644],[127.0300933,37.24455476],[127.02999106,37.2448242],[127.02995654,37.24510441],[127.02999106,37.24538462],[127.0300933,37.24565406],[127.03025933,37.24590238],[127.03048276,37.24612003],[127.03075502,37.24629865],[127.03106563,37.24643137],[127.03140267,37.24651311],[127.03175317,37.2465407],[127.03210368,37.24651311],[127.03244071,37.24643137],[127.03275133,37.24629865],[127.03302358,37.24612003],[127.03324701,37.24590238],[127.03341304,37.24565406],[127.03351528,37.24538462],[127.0335498,37.24510441]]]}"
127.0273197,37.26796919,"{""type"":""Polygon"",""coordinates"":[[[127.02911636,37.26774219],[127.02908183,37.26746206],[127.02897959,37.2671927],[127.02881357,37.26694446],[127.02859013,37.26672687],[127.02831788,37.2665483],[127.02800727,37.2664156],[127.02767023,37.26633389],[127.02731972,37.2663063],[127.02696922,37.26633389],[127.02663218,37.2664156],[127.02632157,37.2665483],[127.02604932,37.26672687],[127.02582588,37.26694446],[127.02565985,37.2671927],[127.02555762,37.26746206],[127.02552309,37.26774219],[127.02555762,37.26802231],[127.02565985,37.26829167],[127.02582588,37.26853991],[127.02604932,37.2687575],[127.02632157,37.26893606],[127.02663218,37.26906875],[127.02696922,37.26915046],[127.02731972,37.26917805],[127.02767023,37.26915046],[127.02800727,37.26906875],[127.02831788,37.26893606],[127.02859013,37.2687575],[127.02881357,37.26853991],[127.02897959,37.26829167],[127.02908183,37.26802231],[127.02911636,37.26774219]]]}"
127.0505659,37.24560233,"{""type"":""Polygon"",""coordinates"":[[[127.05236257,37.24537561],[127.05232805,37.2450954],[127.05222581,37.24482596],[127.05205978,37.24457764],[127.05183635,37.24435999],[127.05156409,37.24418136],[127.05125348,37.24404863],[127.05091644,37.24396689],[127.05056594,37.2439393],[127.05021543,37.24396689],[127.0498784,37.24404863],[127.04956778,37.24418136],[127.04929553,37.24435999],[127.04907209,37.24457764],[127.04890607,37.24482596],[127.04880383,37.2450954],[127.04876931,37.24537561],[127.04880383,37.24565582],[127.04890607,37.24592526],[127.04907209,37.24617357],[127.04929553,37.24639122],[127.04956778,37.24656984],[127.0498784,37.24670257],[127.05021543,37.2467843],[127.05056594,37.2468119],[127.05091644,37.2467843],[127.05125348,37.24670257],[127.05156409,37.24656984],[127.05183635,37.24639122],[127.05205978,37.24617357],[127.05222581,37.24592526],[127.05232805,37.24565582],[127.05236257,37.24537561]]]}"
126.8467693,37.44144164,"{""type"":""Polygon"",""coordinates"":[[[126.84856592,37.44121246],[126.8485314,37.44093298],[126.84842916,37.44066425],[126.84826314,37.44041658],[126.8480397,37.4401995],[126.84776745,37.44002134],[126.84745683,37.43988896],[126.8471198,37.43980744],[126.84676929,37.43977991],[126.84641879,37.43980744],[126.84608175,37.43988896],[126.84577114,37.44002134],[126.84549888,37.4401995],[126.84527545,37.44041658],[126.84510942,37.44066425],[126.84500718,37.44093298],[126.84497266,37.44121246],[126.84500718,37.44149193],[126.84510942,37.44176066],[126.84527545,37.44200832],[126.84549888,37.4422254],[126.84577114,37.44240355],[126.84608175,37.44253593],[126.84641879,37.44261745],[126.84676929,37.44264497],[126.8471198,37.44261745],[126.84745683,37.44253593],[126.84776745,37.44240355],[126.8480397,37.4422254],[126.84826314,37.44200832],[126.84842916,37.44176066],[126.8485314,37.44149193],[126.84856592,37.44121246]]]}"
127.0455134,37.05953612,"{""type"":""Polygon"",""coordinates"":[[[127.04731,37.05931175],[127.04727547,37.05903084],[127.04717324,37.05876073],[127.04700721,37.05851179],[127.04678377,37.0582936],[127.04651152,37.05811453],[127.04620091,37.05798147],[127.04586387,37.05789953],[127.04551336,37.05787186],[127.04516286,37.05789953],[127.04482582,37.05798147],[127.04451521,37.05811453],[127.04424296,37.0582936],[127.04401952,37.05851179],[127.04385349,37.05876073],[127.04375126,37.05903084],[127.04371673,37.05931175],[127.04375126,37.05959265],[127.04385349,37.05986276],[127.04401952,37.06011169],[127.04424296,37.06032988],[127.04451521,37.06050895],[127.04482582,37.060642],[127.04516286,37.06072394],[127.04551336,37.06075161],[127.04586387,37.06072394],[127.04620091,37.060642],[127.04651152,37.06050895],[127.04678377,37.06032988],[127.04700721,37.06011169],[127.04717324,37.05986276],[127.04727547,37.05959265],[127.04731,37.05931175]]]}"
126.8721024,37.28901257,"{""type"":""Polygon"",""coordinates"":[[[126.87389899,37.28878531],[126.87386447,37.28850526],[126.87376223,37.28823597],[126.8735962,37.2879878],[126.87337277,37.28777027],[126.87310051,37.28759175],[126.8727899,37.28745909],[126.87245286,37.28737741],[126.87210236,37.28734982],[126.87175185,37.28737741],[126.87141482,37.28745909],[126.8711042,37.28759175],[126.87083195,37.28777027],[126.87060851,37.2879878],[126.87044249,37.28823597],[126.87034025,37.28850526],[126.87030573,37.28878531],[126.87034025,37.28906535],[126.87044249,37.28933463],[126.87060851,37.2895828],[126.87083195,37.28980033],[126.8711042,37.28997884],[126.87141482,37.29011149],[126.87175185,37.29019318],[126.87210236,37.29022076],[126.87245286,37.29019318],[126.8727899,37.29011149],[126.87310051,37.28997884],[126.87337277,37.28980033],[126.8735962,37.2895828],[126.87376223,37.28933463],[126.87386447,37.28906535],[126.87389899,37.28878531]]]}"
126.8607034,37.302319,"{""type"":""Polygon"",""coordinates"":[[[126.86249999,37.30209156],[126.86246547,37.30181157],[126.86236323,37.30154233],[126.8621972,37.3012942],[126.86197377,37.30107671],[126.86170152,37.30089822],[126.8613909,37.30076559],[126.86105387,37.30068392],[126.86070336,37.30065634],[126.86035286,37.30068392],[126.86001582,37.30076559],[126.85970521,37.30089822],[126.85943295,37.30107671],[126.85920952,37.3012942],[126.85904349,37.30154233],[126.85894125,37.30181157],[126.85890673,37.30209156],[126.85894125,37.30237156],[126.85904349,37.30264079],[126.85920952,37.30288892],[126.85943295,37.3031064],[126.85970521,37.30328489],[126.86001582,37.30341751],[126.86035286,37.30349918],[126.86070336,37.30352676],[126.86105387,37.30349918],[126.8613909,37.30341751],[126.86170152,37.30328489],[126.86197377,37.3031064],[126.8621972,37.30288892],[126.86236323,37.30264079],[126.86246547,37.30237156],[126.86249999,37.30209156]]]}"
126.8746674,37.36818521,"{""type"":""Polygon"",""coordinates"":[[[126.87646406,37.36795695],[126.87642954,37.3676772],[126.8763273,37.3674082],[126.87616127,37.36716029],[126.87593784,37.36694299],[126.87566558,37.36676466],[126.87535497,37.36663215],[126.87501794,37.36655054],[126.87466743,37.36652299],[126.87431692,37.36655054],[126.87397989,37.36663215],[126.87366928,37.36676466],[126.87339702,37.36694299],[126.87317359,37.36716029],[126.87300756,37.3674082],[126.87290532,37.3676772],[126.8728708,37.36795695],[126.87290532,37.3682367],[126.87300756,37.36850569],[126.87317359,37.3687536],[126.87339702,37.36897089],[126.87366928,37.36914922],[126.87397989,37.36928173],[126.87431692,37.36936332],[126.87466743,37.36939088],[126.87501794,37.36936332],[126.87535497,37.36928173],[126.87566558,37.36914922],[126.87593784,37.36897089],[126.87616127,37.3687536],[126.8763273,37.36850569],[126.87642954,37.3682367],[126.87646406,37.36795695]]]}"
126.7954406,37.34363085,"{""type"":""Polygon"",""coordinates"":[[[126.79723727,37.34340289],[126.79720275,37.34312305],[126.79710051,37.34285397],[126.79693449,37.34260597],[126.79671105,37.3423886],[126.7964388,37.34221021],[126.79612819,37.34207766],[126.79579115,37.34199603],[126.79544064,37.34196846],[126.79509014,37.34199603],[126.7947531,37.34207766],[126.79444249,37.34221021],[126.79417023,37.3423886],[126.7939468,37.34260597],[126.79378077,37.34285397],[126.79367854,37.34312305],[126.79364401,37.34340289],[126.79367854,37.34368273],[126.79378077,37.34395182],[126.7939468,37.34419981],[126.79417023,37.34441717],[126.79444249,37.34459556],[126.7947531,37.34472811],[126.79509014,37.34480974],[126.79544064,37.3448373],[126.79579115,37.34480974],[126.79612819,37.34472811],[126.7964388,37.34459556],[126.79671105,37.34441717],[126.79693449,37.34419981],[126.79710051,37.34395182],[126.79720275,37.34368273],[126.79723727,37.34340289]]]}"
126.8145596,37.34068028,"{""type"":""Polygon"",""coordinates"":[[[126.81635627,37.34045237],[126.81632175,37.34017252],[126.81621951,37.33990342],[126.81605349,37.33965541],[126.81583005,37.33943804],[126.8155578,37.33925964],[126.81524718,37.33912708],[126.81491015,37.33904544],[126.81455964,37.33901788],[126.81420914,37.33904544],[126.8138721,37.33912708],[126.81356149,37.33925964],[126.81328923,37.33943804],[126.8130658,37.33965541],[126.81289977,37.33990342],[126.81279753,37.34017252],[126.81276301,37.34045237],[126.81279753,37.34073222],[126.81289977,37.34100131],[126.8130658,37.34124931],[126.81328923,37.34146669],[126.81356149,37.34164508],[126.8138721,37.34177764],[126.81420914,37.34185926],[126.81455964,37.34188683],[126.81491015,37.34185926],[126.81524718,37.34177764],[126.8155578,37.34164508],[126.81583005,37.34146669],[126.81605349,37.34124931],[126.81621951,37.34100131],[126.81632175,37.34073222],[126.81635627,37.34045237]]]}"
126.8483002,37.61714967,"{""type"":""Polygon"",""coordinates"":[[[126.85009681,37.61691826],[126.85006229,37.61663945],[126.84996005,37.61637135],[126.84979403,37.61612427],[126.84957059,37.61590771],[126.84929834,37.61572997],[126.84898772,37.6155979],[126.84865069,37.61551658],[126.84830018,37.61548912],[126.84794968,37.61551658],[126.84761264,37.6155979],[126.84730203,37.61572997],[126.84702977,37.61590771],[126.84680634,37.61612427],[126.84664031,37.61637135],[126.84653807,37.61663945],[126.84650355,37.61691826],[126.84653807,37.61719707],[126.84664031,37.61746516],[126.84680634,37.61771224],[126.84702977,37.6179288],[126.84730203,37.61810653],[126.84761264,37.61823859],[126.84794968,37.61831992],[126.84830018,37.61834738],[126.84865069,37.61831992],[126.84898772,37.61823859],[126.84929834,37.61810653],[126.84957059,37.6179288],[126.84979403,37.61771224],[126.84996005,37.61746516],[126.85006229,37.61719707],[126.85009681,37.61691826]]]}"
126.7485889,37.68113671,"{""type"":""Polygon"",""coordinates"":[[[126.7503855,37.6809045],[126.75035097,37.68062593],[126.75024874,37.68035807],[126.75008271,37.6801112],[126.74985928,37.67989482],[126.74958702,37.67971724],[126.74927641,37.67958529],[126.74893937,37.67950403],[126.74858887,37.6794766],[126.74823836,37.67950403],[126.74790133,37.67958529],[126.74759071,37.67971724],[126.74731846,37.67989482],[126.74709502,37.6801112],[126.746929,37.68035807],[126.74682676,37.68062593],[126.74679224,37.6809045],[126.74682676,37.68118307],[126.746929,37.68145093],[126.74709502,37.68169779],[126.74731846,37.68191416],[126.74759071,37.68209174],[126.74790133,37.68222369],[126.74823836,37.68230494],[126.74858887,37.68233237],[126.74893937,37.68230494],[126.74927641,37.68222369],[126.74958702,37.68209174],[126.74985928,37.68191416],[126.75008271,37.68169779],[126.75024874,37.68145093],[126.75035097,37.68118307],[126.7503855,37.6809045]]]}"
126.9852124,37.41632406,"{""type"":""Polygon"",""coordinates"":[[[126.98700906,37.41609519],[126.98697454,37.41581562],[126.9868723,37.4155468],[126.98670627,37.41529904],[126.98648284,37.41508189],[126.98621058,37.41490367],[126.98589997,37.41477124],[126.98556293,37.4146897],[126.98521243,37.41466216],[126.98486192,37.4146897],[126.98452489,37.41477124],[126.98421427,37.41490367],[126.98394202,37.41508189],[126.98371858,37.41529904],[126.98355256,37.4155468],[126.98345032,37.41581562],[126.9834158,37.41609519],[126.98345032,37.41637475],[126.98355256,37.41664358],[126.98371858,37.41689132],[126.98394202,37.41710848],[126.98421427,37.41728669],[126.98452489,37.41741911],[126.98486192,37.41750065],[126.98521243,37.41752819],[126.98556293,37.41750065],[126.98589997,37.41741911],[126.98621058,37.41728669],[126.98648284,37.41710848],[126.98670627,37.41689132],[126.9868723,37.41664358],[126.98697454,37.41637475],[126.98700906,37.41609519]]]}"
127.2849894,37.62929912,"{""type"":""Polygon"",""coordinates"":[[[127.28678598,37.62906757],[127.28675146,37.6287888],[127.28664922,37.62852075],[127.28648319,37.62827371],[127.28625976,37.62805718],[127.2859875,37.62787947],[127.28567689,37.62774743],[127.28533986,37.62766611],[127.28498935,37.62763866],[127.28463885,37.62766611],[127.28430181,37.62774743],[127.2839912,37.62787947],[127.28371894,37.62805718],[127.28349551,37.62827371],[127.28332948,37.62852075],[127.28322724,37.6287888],[127.28319272,37.62906757],[127.28322724,37.62934633],[127.28332948,37.62961438],[127.28349551,37.62986141],[127.28371894,37.63007794],[127.2839912,37.63025564],[127.28430181,37.63038768],[127.28463885,37.63046899],[127.28498935,37.63049645],[127.28533986,37.63046899],[127.28567689,37.63038768],[127.2859875,37.63025564],[127.28625976,37.63007794],[127.28648319,37.62986141],[127.28664922,37.62961438],[127.28675146,37.62934633],[127.28678598,37.62906757]]]}"
127.1151847,37.27659466,"{""type"":""Polygon"",""coordinates"":[[[127.11698132,37.27636755],[127.1169468,37.27608746],[127.11684456,37.27581813],[127.11667854,37.27556991],[127.1164551,37.27535235],[127.11618285,37.27517379],[127.11587223,37.27504112],[127.1155352,37.27495942],[127.11518469,37.27493183],[127.11483419,37.27495942],[127.11449715,37.27504112],[127.11418654,37.27517379],[127.11391428,37.27535235],[127.11369085,37.27556991],[127.11352482,37.27581813],[127.11342258,37.27608746],[127.11338806,37.27636755],[127.11342258,37.27664764],[127.11352482,37.27691697],[127.11369085,37.27716518],[127.11391428,37.27738274],[127.11418654,37.27756129],[127.11449715,37.27769396],[127.11483419,37.27777566],[127.11518469,37.27780324],[127.1155352,37.27777566],[127.11587223,37.27769396],[127.11618285,37.27756129],[127.1164551,37.27738274],[127.11667854,37.27716518],[127.11684456,37.27691697],[127.1169468,37.27664764],[127.11698132,37.27636755]]]}"
127.2184813,37.107952,"{""type"":""Polygon"",""coordinates"":[[[127.22027792,37.10772702],[127.22024339,37.10744629],[127.22014116,37.10717636],[127.21997513,37.10692758],[127.21975169,37.10670952],[127.21947944,37.10653057],[127.21916883,37.10639759],[127.21883179,37.10631571],[127.21848128,37.10628806],[127.21813078,37.10631571],[127.21779374,37.10639759],[127.21748313,37.10653057],[127.21721088,37.10670952],[127.21698744,37.10692758],[127.21682141,37.10717636],[127.21671918,37.10744629],[127.21668465,37.10772702],[127.21671918,37.10800774],[127.21682141,37.10827768],[127.21698744,37.10852645],[127.21721088,37.1087445],[127.21748313,37.10892345],[127.21779374,37.10905642],[127.21813078,37.1091383],[127.21848128,37.10916595],[127.21883179,37.1091383],[127.21916883,37.10905642],[127.21947944,37.10892345],[127.21975169,37.1087445],[127.21997513,37.10852645],[127.22014116,37.10827768],[127.22024339,37.10800774],[127.22027792,37.10772702]]]}"
127.2380968,37.39350708,"{""type"":""Polygon"",""coordinates"":[[[127.23989344,37.3932785],[127.23985892,37.39299885],[127.23975668,37.39272994],[127.23959065,37.39248211],[127.23936722,37.39226489],[127.23909496,37.39208662],[127.23878435,37.39195415],[127.23844732,37.39187258],[127.23809681,37.39184503],[127.23774631,37.39187258],[127.23740927,37.39195415],[127.23709866,37.39208662],[127.2368264,37.39226489],[127.23660297,37.39248211],[127.23643694,37.39272994],[127.2363347,37.39299885],[127.23630018,37.3932785],[127.2363347,37.39355815],[127.23643694,37.39382706],[127.23660297,37.39407488],[127.2368264,37.3942921],[127.23709866,37.39447037],[127.23740927,37.39460283],[127.23774631,37.3946844],[127.23809681,37.39471194],[127.23844732,37.3946844],[127.23878435,37.39460283],[127.23909496,37.39447037],[127.23936722,37.3942921],[127.23959065,37.39407488],[127.23975668,37.39382706],[127.23985892,37.39355815],[127.23989344,37.3932785]]]}"
127.0937826,37.82181933,"{""type"":""Polygon"",""coordinates"":[[[127.09557919,37.82158534],[127.09554467,37.82130731],[127.09544243,37.82103996],[127.09527641,37.82079357],[127.09505297,37.8205776],[127.09478072,37.82040036],[127.09447011,37.82026866],[127.09413307,37.82018756],[127.09378256,37.82016018],[127.09343206,37.82018756],[127.09309502,37.82026866],[127.09278441,37.82040036],[127.09251215,37.8205776],[127.09228872,37.82079357],[127.09212269,37.82103996],[127.09202046,37.82130731],[127.09198593,37.82158534],[127.09202046,37.82186338],[127.09212269,37.82213073],[127.09228872,37.82237711],[127.09251215,37.82259307],[127.09278441,37.82277031],[127.09309502,37.822902],[127.09343206,37.8229831],[127.09378256,37.82301049],[127.09413307,37.8229831],[127.09447011,37.822902],[127.09478072,37.82277031],[127.09505297,37.82259307],[127.09527641,37.82237711],[127.09544243,37.82213073],[127.09554467,37.82186338],[127.09557919,37.82158534]]]}"
126.9915951,37.7870601,"{""type"":""Polygon"",""coordinates"":[[[126.99339172,37.78682655],[126.9933572,37.78654839],[126.99325496,37.78628091],[126.99308893,37.7860344],[126.9928655,37.78581833],[126.99259324,37.78564101],[126.99228263,37.78550924],[126.99194559,37.7854281],[126.99159509,37.78540071],[126.99124458,37.7854281],[126.99090755,37.78550924],[126.99059693,37.78564101],[126.99032468,37.78581833],[126.99010124,37.7860344],[126.98993522,37.78628091],[126.98983298,37.78654839],[126.98979846,37.78682655],[126.98983298,37.78710472],[126.98993522,37.78737219],[126.99010124,37.7876187],[126.99032468,37.78783476],[126.99059693,37.78801208],[126.99090755,37.78814384],[126.99124458,37.78822497],[126.99159509,37.78825237],[126.99194559,37.78822497],[126.99228263,37.78814384],[126.99259324,37.78801208],[126.9928655,37.78783476],[126.99308893,37.7876187],[126.99325496,37.78737219],[126.9933572,37.78710472],[126.99339172,37.78682655]]]}"
127.0060985,37.83984393,"{""type"":""Polygon"",""coordinates"":[[[127.00789516,37.83960972],[127.00786063,37.83933175],[127.0077584,37.83906447],[127.00759237,37.83881814],[127.00736894,37.83860222],[127.00709668,37.83842503],[127.00678607,37.83829336],[127.00644903,37.83821228],[127.00609853,37.8381849],[127.00574802,37.83821228],[127.00541098,37.83829336],[127.00510037,37.83842503],[127.00482812,37.83860222],[127.00460468,37.83881814],[127.00443866,37.83906447],[127.00433642,37.83933175],[127.0043019,37.83960972],[127.00433642,37.83988768],[127.00443866,37.84015497],[127.00460468,37.84040129],[127.00482812,37.8406172],[127.00510037,37.84079439],[127.00541098,37.84092605],[127.00574802,37.84100713],[127.00609853,37.84103451],[127.00644903,37.84100713],[127.00678607,37.84092605],[127.00709668,37.84079439],[127.00736894,37.8406172],[127.00759237,37.84040129],[127.0077584,37.84015497],[127.00786063,37.83988768],[127.00789516,37.83960972]]]}"
127.1464689,37.82798298,"{""type"":""Polygon"",""coordinates"":[[[127.1482655,37.82774891],[127.14823098,37.8274709],[127.14812874,37.82720357],[127.14796272,37.8269572],[127.14773928,37.82674125],[127.14746703,37.82656403],[127.14715641,37.82643234],[127.14681938,37.82635125],[127.14646887,37.82632386],[127.14611837,37.82635125],[127.14578133,37.82643234],[127.14547072,37.82656403],[127.14519846,37.82674125],[127.14497503,37.8269572],[127.144809,37.82720357],[127.14470676,37.8274709],[127.14467224,37.82774891],[127.14470676,37.82802692],[127.144809,37.82829425],[127.14497503,37.82854061],[127.14519846,37.82875656],[127.14547072,37.82893378],[127.14578133,37.82906546],[127.14611837,37.82914655],[127.14646887,37.82917393],[127.14681938,37.82914655],[127.14715641,37.82906546],[127.14746703,37.82893378],[127.14773928,37.82875656],[127.14796272,37.82854061],[127.14812874,37.82829425],[127.14823098,37.82802692],[127.1482655,37.82774891]]]}"
127.4663807,36.64917617,"{""type"":""Polygon"",""coordinates"":[[[127.46817733,36.64895697],[127.46814281,36.64867453],[127.46804057,36.64840296],[127.46787454,36.64815267],[127.46765111,36.64793329],[127.46737885,36.64775325],[127.46706824,36.64761946],[127.4667312,36.64753708],[127.4663807,36.64750926],[127.46603019,36.64753708],[127.46569316,36.64761946],[127.46538254,36.64775325],[127.46511029,36.64793329],[127.46488685,36.64815267],[127.46472083,36.64840296],[127.46461859,36.64867453],[127.46458407,36.64895697],[127.46461859,36.6492394],[127.46472083,36.64951097],[127.46488685,36.64976125],[127.46511029,36.64998063],[127.46538254,36.65016067],[127.46569316,36.65029444],[127.46603019,36.65037682],[127.4663807,36.65040464],[127.4667312,36.65037682],[127.46706824,36.65029444],[127.46737885,36.65016067],[127.46765111,36.64998063],[127.46787454,36.64976125],[127.46804057,36.64951097],[127.46814281,36.6492394],[127.46817733,36.64895697]]]}"
127.5127824,36.61723562,"{""type"":""Polygon"",""coordinates"":[[[127.514579,36.61701682],[127.51454447,36.61673427],[127.51444224,36.61646258],[127.51427621,36.61621219],[127.51405277,36.61599271],[127.51378052,36.6158126],[127.51346991,36.61567876],[127.51313287,36.61559634],[127.51278237,36.61556851],[127.51243186,36.61559634],[127.51209482,36.61567876],[127.51178421,36.6158126],[127.51151196,36.61599271],[127.51128852,36.61621219],[127.51112249,36.61646258],[127.51102026,36.61673427],[127.51098573,36.61701682],[127.51102026,36.61729937],[127.51112249,36.61757106],[127.51128852,36.61782144],[127.51151196,36.61804091],[127.51178421,36.61822102],[127.51209482,36.61835486],[127.51243186,36.61843727],[127.51278237,36.6184651],[127.51313287,36.61843727],[127.51346991,36.61835486],[127.51378052,36.61822102],[127.51405277,36.61804091],[127.51427621,36.61782144],[127.51444224,36.61757106],[127.51454447,36.61729937],[127.514579,36.61701682]]]}"
